user:id,context:timestamp,calories,cost:key,cost:label,healthy_level,ingredients,name,protein,salty_sweet:key,salty_sweet:label,snack_image,sodium,sugar,when:key,when:label,why:key,why:label,context:location:latitude,context:location:longitude
"bvsd-14126","2025-09-11 09:19:51","10","3","$3 to < $7","1","24","Alani","0","1","Sweet","SKIPPED","170","0","1","morning","4","energy",,
"bvsd-14126","2025-09-11 09:18:53","140","3","$3 to < $7","4","11","gatorade","0","1","Sweet","SKIPPED","270","34","2","afternoon","5","hungry/thirsty",,
"bvsd-22662","2025-09-11 09:18:31","170","2","$1 to < $3","2","28","chocolate peanut butter trail mix","4","1","Sweet","SKIPPED","65","13","2","afternoon","2","craving","38.90088371811884","-94.65771202519808"
"bvsd-22662","2025-09-11 09:16:45","160","2","$1 to < $3","3","11","honey roasted mix nuts ","5","1","Sweet","SKIPPED","115","5","3","evening","2","craving","38.90899049367156","-94.66485816615477"
"bvsd-22662","2025-09-11 09:15:10","80","2","$1 to < $3","2","10","ritz crackers ","1","0","Salty","SKIPPED","130","1","2","afternoon","1","availability","38.905208481850124","-94.65126595444237"
"bvsd-62093","2025-09-11 09:14:33","150","3","$3 to < $7","5","14","fairlife protein shake","30","1","Sweet","SKIPPED","230","2","1","morning","7","other",,
"bvsd-62093","2025-09-11 09:12:12","460","2","$1 to < $3","1","5","cherry limeade slushie","0","1","Sweet","SKIPPED","50","77","3","evening","2","craving",,
"bvsd-62093","2025-09-11 09:10:22","161","2","$1 to < $3","2","10","sonic tater tots","2","0","Salty","SKIPPED","389","0","3","evening","2","craving",,
"bvsd-62093","2025-09-11 09:09:06","230","2","$1 to < $3","3","7","sonic corn dog","6","0","Salty","SKIPPED","480","5","3","evening","2","craving",,
"bvsd-98403","2025-09-11 09:08:34","70","1","$0 to < $1","3","19","welch’s fruit snacks","1","1","Sweet","SKIPPED","20","8","2","afternoon","5","hungry/thirsty","38.90391746171472","-94.66336838487028"
"bvsd-62093","2025-09-11 09:08:27","230","2","$1 to < $3","3","7","sonic corn dog","6","0","Salty","SKIPPED","480","5","3","evening","2","craving",,
"bvsd-98403","2025-09-11 09:07:26","110","1","$0 to < $1","1","14","told gold pretzels ","2","0","Salty","SKIPPED","450","1","2","afternoon","5","hungry/thirsty","38.90385887996902","-94.6604189585464"
"bvsd-62093","2025-09-11 09:05:18","140","2","$1 to < $3","2","17","reeces candy bar","2","1","Sweet","SKIPPED","55","15","4","night","2","craving",,
"bvsd-14126","2025-09-11 09:03:57","100","1","$0 to < $1","2","9","Pringles","1","0","Salty","SKIPPED","115","0","2","afternoon","1","availability",,
"bvsd-62093","2025-09-11 09:00:36","140","2","$1 to < $3","1","11","blue raspberry minute maid ","0","1","Sweet","SKIPPED","115","38","2","afternoon","2","craving",,
"bvsd-14126","2025-09-11 08:59:44","10","2","$1 to < $3","1","30","Monster","0","1","Sweet","SKIPPED","380","0","1","morning","4","energy",,
"bvsd-62093","2025-09-11 08:58:57","140","2","$1 to < $3","2","18","cheddar sun chips","2","0","Salty","SKIPPED","170","2","3","evening","2","craving",,
"bvsd-98403","2025-09-11 08:58:53","100","1","$0 to < $1","3","8","smartfood popcorn","2","0","Salty","SKIPPED","180","1","2","afternoon","5","hungry/thirsty","38.90585841869706","-94.65438684593498"
"bvsd-14126","2025-09-11 08:58:06","200","1","$0 to < $1","4","14","Ready CLEAN protein bar","15","1","Sweet","SKIPPED","280","10","1","morning","5","hungry/thirsty",,
"bvsd-98403","2025-09-11 08:57:50","270","1","$0 to < $1","1","23","mini chocolate chip cookies","4","1","Sweet","SKIPPED","260","19","2","afternoon","5","hungry/thirsty","38.90215747528607","-94.66566675205767"
"bvsd-22662","2025-09-11 08:57:37","80","2","$1 to < $3","4","10","beef jerky","10","0","Salty","SKIPPED","520","6","1","morning","5","hungry/thirsty","38.907252697644445","-94.67169058785842"
"bvsd-62093","2025-09-11 08:57:05","130","1","$0 to < $1","3","23","welch's fruit snacks","2","1","Sweet","SKIPPED","15","15","1","morning","5","hungry/thirsty",,
"bvsd-98403","2025-09-11 08:55:07","160","1","$0 to < $1","2","16","sour cream and onion chips","2","0","Salty","SKIPPED","170","1","4","night","5","hungry/thirsty","38.90472874095118","-94.66632080029444"
"bvsd-98403","2025-09-11 08:54:07","150","1","$0 to < $1","3","11","lays salt and vinegar","2","0","Salty","SKIPPED","220","1","2","afternoon","5","hungry/thirsty","38.91591571068431","-94.66284660822038"
"bvsd-14126","2025-09-11 08:53:41","130","1","$0 to < $1","3","15","Veggie Straws","1","0","Salty","SKIPPED","220","1","2","afternoon","2","craving",,
"bvsd-98403","2025-09-11 08:52:45","100","1","$0 to < $1","2","24","funyuns","1","0","Salty","SKIPPED","290","5","4","night","5","hungry/thirsty","38.90925252957582","-94.6576507576449"
"bvsd-14126","2025-09-11 08:52:37","130","1","$0 to < $1","4","15","Veggie Straws","1","0","Salty","SKIPPED","220","1","1","morning","5","hungry/thirsty",,
"bvsd-98403","2025-09-11 08:51:43","10","3","$3 to < $7","1","18","white monster energy","0","1","Sweet","SKIPPED","380","0","1","morning","4","energy","38.915735738062615","-94.67063906242323"
"bvsd-14126","2025-09-11 08:51:14","140","1","$0 to < $1","3","15","CLIFF Zbar","2","1","Sweet","SKIPPED","120","12","1","morning","1","availability",,
"bvsd-98403","2025-09-11 08:50:38","160","1","$0 to < $1","2","17","lays bbq chips","2","0","Salty","SKIPPED","150","2","3","evening","5","hungry/thirsty","38.90381523651071","-94.6592746566856"
"bvsd-14126","2025-09-11 08:50:23","140","1","$0 to < $1","3","15","Cliff ZBAR","2.0","1","Sweet","SKIPPED","120","12","1","morning","5","hungry/thirsty",,
"bvsd-98403","2025-09-11 08:49:32","160","2","$1 to < $3","2","22","cheetos","2","0","Salty","SKIPPED","290","1","2","afternoon","5","hungry/thirsty","38.91279715718557","-94.66327183613865"
"bvsd-16908","2025-09-11 08:17:16","100","1","$0 to < $1","3","20","Granola bar","1","0","Salty","73933a5a-9d42-4a8a-bef5-bf0d206a7067","35","7","2","afternoon","5","hungry/thirsty",,
"bvsd-16908","2025-09-11 08:15:57","160","2","$1 to < $3","1","18","Cheetos","2","0","Salty","60659146-f748-4fec-9356-4160206a7067","200","1","2","afternoon","7","other",,
"bvsd-16908","2025-09-11 07:41:27","150","2","$1 to < $3","1","14","Cool ranch doritos","2","0","Salty","dbabd98b-6acc-4069-ab43-e10a206a7067","190","1","2","afternoon","7","other",,
"bvsd-16908","2025-09-11 07:40:27","30","1","$0 to < $1","5","1","Carrots","1","1","Sweet","cd1832c2-1e23-4d46-b7c6-df9f206a7067","65","4","2","afternoon","7","other",,
"bvsd-15535","2025-09-11 01:58:23","31","2","$1 to < $3","5","5","broccoli","2","0","Salty","SKIPPED","0","0","2","afternoon","4","energy","38.877589211129305","-94.61419566748012"
"bvsd-15535","2025-09-11 01:56:20","41","2","$1 to < $3","5","2","carrot","1","1","Sweet","SKIPPED","60","4","2","afternoon","4","energy","38.8765124480823","-94.60726793384885"
"bvsd-15535","2025-09-11 01:53:10","150","3","$3 to < $7","2","15","cheez its","3","0","Salty","SKIPPED","230","0","2","afternoon","5","hungry/thirsty","38.873741399226624","-94.61169883780958"
"bvsd-59352","2025-09-10 23:55:54","120","2","$1 to < $3","4","3","2% milk","8","0","Salty","SKIPPED","125","11","4","night","5","hungry/thirsty",,
"bvsd-59352","2025-09-10 23:55:03","380","2","$1 to < $3","3","16","Bens original street food burritio bowl","10","0","Salty","SKIPPED","590","3","4","night","5","hungry/thirsty",,
"bvsd-59352","2025-09-10 23:53:08","120","2","$1 to < $3","4","3","2% milk","8","1","Sweet","SKIPPED","125","11","3","evening","5","hungry/thirsty",,
"bvsd-59352","2025-09-10 23:51:48","200","2","$1 to < $3","4","3","tyson chicken strips","13","0","Salty","SKIPPED","410","0","3","evening","5","hungry/thirsty",,
"bvsd-59352","2025-09-10 23:49:49","320","2","$1 to < $3","3","6","Uncrustable","10","1","Sweet","SKIPPED","290","14","2","afternoon","1","availability",,
"bvsd-59352","2025-09-10 23:48:40","160","2","$1 to < $3","4","8","Premeir Protein","30","0","Salty","SKIPPED","230","1","2","afternoon","4","energy",,
"bvsd-59352","2025-09-10 23:45:38","100","2","$1 to < $3","1","5","Snapple","0","1","Sweet","SKIPPED","5","24","1","morning","1","availability",,
"bvsd-59352","2025-09-10 23:43:43","320","2","$1 to < $3","3","6","Uncrustable","10","1","Sweet","SKIPPED","290","14","1","morning","5","hungry/thirsty",,
"bvsd-90348","2025-09-10 20:57:13","140","3","$3 to < $7","5","1","Organic Dried Mangoes","1","1","Sweet","SKIPPED","0","24","4","night","2","craving","38.88638419545475","-94.61172935974746"
"bvsd-90348","2025-09-10 20:56:06","70","2","$1 to < $3","2","10","Beef Jerky","11","1","Sweet","SKIPPED","600","5","3","evening","5","hungry/thirsty","38.900291749207696","-94.62698379879154"
"bvsd-90348","2025-09-10 20:54:42","160","2","$1 to < $3","5","3","Cashews with Sea Salt","5","0","Salty","SKIPPED","85","2","3","evening","5","hungry/thirsty","38.88296737396906","-94.61541711944878"
"bvsd-55063","2025-09-10 20:53:32","240","2","$1 to < $3","1","13"," Campfire peanut butter cup ice cream","4","1","Sweet","SKIPPED","70","23","3","evening","3","emotional","38.840097082744265","-94.68549723779708"
"bvsd-90348","2025-09-10 20:53:20","110","2","$1 to < $3","4","7","Pretzel Crisps","3","0","Salty","SKIPPED","270","2","3","evening","5","hungry/thirsty","38.886471127768296","-94.60903251194972"
"bvsd-90348","2025-09-10 20:52:17","150","2","$1 to < $3","2","16","Kettle Cooked Potato Chips Jalapeno","2","0","Salty","SKIPPED","130","1","2","afternoon","5","hungry/thirsty","38.8833578930386","-94.61596188397723"
"bvsd-61449","2025-09-10 20:31:03","220","2","$1 to < $3","3","16","Metro Deli Jalapeno Cheddar Kettle Cooked Potato Chips","3","0","Salty","SKIPPED","290","0","1","morning","5","hungry/thirsty","38.911448698355514","-94.62539526564204"
"bvsd-61449","2025-09-10 20:26:02","170","3","$3 to < $7","4","13","Core Power Protein Shake","26","1","Sweet","SKIPPED","260","5","3","evening","1","availability","38.912791320307136","-94.62626587511207"
"bvsd-55063","2025-09-10 16:13:15","160","1","$0 to < $1","1","8"," Salt and vinegar chips","2","0","Salty","SKIPPED","220","0","2","afternoon","2","craving","38.835260002026494","-94.68790479296946"
"bvsd-55411","2025-09-10 15:19:27","60","2","$1 to < $3","4","1","turkey ","10","0","Salty","SKIPPED","359","1","2","afternoon","5","hungry/thirsty","38.83892388129452","-94.63237917379938"
"bvsd-15737","2025-09-10 12:27:41","160","2","$1 to < $3","1","15","ice cream sandwich","2","1","Sweet","SKIPPED","130","13","4","night","2","craving","38.8935167398089","-94.6446917168217"
"bvsd-15737","2025-09-10 12:26:56","160","2","$1 to < $3","1","15","ice cream sandwich","2","1","Sweet","SKIPPED","130","13","4","night","2","craving","38.887346712720415","-94.63032818846527"
"bvsd-15737","2025-09-10 12:23:38","270","1","$0 to < $1","2","13","bagel","10","0","Salty","SKIPPED","450","6","1","morning","5","hungry/thirsty","38.88302956324472","-94.62798597974589"
"bvsd-15737","2025-09-10 12:23:00","270","1","$0 to < $1","2","13","bagel","10","0","Salty","SKIPPED","450","6","1","morning","5","hungry/thirsty","38.89042352492477","-94.64422830060695"
"bvsd-15737","2025-09-10 12:21:41","270","1","$0 to < $1","2","13","bagel","10","0","Salty","SKIPPED","450","6","2","afternoon","5","hungry/thirsty","38.88580545614266","-94.64532531080367"
"bvsd-15737","2025-09-10 12:20:47","270","1","$0 to < $1","2","13","bagel","10","0","Salty","SKIPPED","450","6","1","morning","5","hungry/thirsty","38.891791134469955","-94.63536703945219"
"bvsd-15737","2025-09-10 12:20:07","270","1","$0 to < $1","2","13","bagel","10","0","Salty","SKIPPED","450","6","1","morning","4","energy","38.886757919064735","-94.63629257552077"
"bvsd-15737","2025-09-10 12:18:00","170","2","$1 to < $3","2","15","buffalo wing pretzels","3","0","Salty","SKIPPED","600","3","3","evening","2","craving","38.882859486203095","-94.62608022521914"
"bvsd-15737","2025-09-10 12:17:20","170","2","$1 to < $3","2","15","buffalo wing pretzels","3","0","Salty","SKIPPED","600","3","4","night","5","hungry/thirsty","38.88603815131961","-94.6345813319233"
"bvsd-15737","2025-09-10 12:16:21","170","2","$1 to < $3","2","15","buffalo wing pretzels","3","0","Salty","SKIPPED","600","3","3","evening","2","craving","38.89367954020089","-94.6299747070919"
"bvsd-15737","2025-09-10 12:14:23","290","2","$1 to < $3","1","3","tostitos","4","0","Salty","SKIPPED","230","1","4","night","1","availability","38.88329423726018","-94.64215987758361"
"bvsd-15737","2025-09-10 12:13:46","290","2","$1 to < $3","1","3","tostitos","4","0","Salty","SKIPPED","230","1","4","night","1","availability","38.89121408012362","-94.64022542801166"
"bvsd-15737","2025-09-10 12:13:06","290","2","$1 to < $3","1","3","tostitios","4","0","Salty","SKIPPED","230","1","4","night","1","availability","38.88830165014487","-94.62529148661288"
"bvsd-15737","2025-09-10 12:10:22","140","2","$1 to < $3","2","11","lemon lime gatorade","0","1","Sweet","SKIPPED","270","34","2","afternoon","5","hungry/thirsty","38.880254470291725","-94.63405628339474"
"bvsd-15737","2025-09-10 12:09:43","140","2","$1 to < $3","2","11","gatorade lemon lime","0","1","Sweet","SKIPPED","270","34","1","morning","5","hungry/thirsty","38.8877721282086","-94.63218927309886"
"bvsd-15737","2025-09-10 12:09:04","140","2","$1 to < $3","2","11","Lemon Lime Gatorade","0","1","Sweet","SKIPPED","270","34","1","morning","5","hungry/thirsty","38.89018108687984","-94.63684329802636"
"bvsd-15737","2025-09-10 12:08:07","140","2","$1 to < $3","2","11","lemon lime gatorade","0","1","Sweet","SKIPPED","270","34","3","evening","5","hungry/thirsty","38.889454802088856","-94.62706392543761"
"bvsd-15737","2025-09-10 12:07:28","140","2","$1 to < $3","2","11","Lemon lime gatorade","0","1","Sweet","SKIPPED","270","34","2","afternoon","5","hungry/thirsty","38.87897393763973","-94.6353679893701"
"bvsd-15737","2025-09-10 12:06:47","140","2","$1 to < $3","2","11","lemon lime gatorade","0","1","Sweet","SKIPPED","270","34","1","morning","5","hungry/thirsty","38.89401606632299","-94.62807408596676"
"bvsd-15737","2025-09-10 12:04:32","370","2","$1 to < $3","2","15","Quiktrip Korean beef taquito ","13","0","Salty","SKIPPED","600","3","3","evening","5","hungry/thirsty","38.89152808092575","-94.63334644972707"
"bvsd-15737","2025-09-10 12:01:34","170","2","$1 to < $3","2","19","Quiktrip eggroll","7","0","Salty","SKIPPED","560","2","2","afternoon","5","hungry/thirsty","38.89677074884143","-94.62782925434104"
"bvsd-22662","2025-09-10 11:45:28","240","2","$1 to < $3","1","7","Dr Pepper ","0","1","Sweet","SKIPPED","95","65","2","afternoon","2","craving","38.907378870855915","-94.65674461411884"
"bvsd-89446","2025-09-10 11:44:07","110","2","$1 to < $3","3","6","guacamole ","1","0","Salty","371fd57a-2291-48ec-ae24-21c003472459","350","1","1","morning","5","hungry/thirsty","38.90665178400964","-94.61919915452104"
"bvsd-89446","2025-09-10 11:42:36","150","2","$1 to < $3","3","14"," protein shake ","30","1","Sweet","014c3bbc-344c-473e-93ed-a93b09724d1c","230","2","1","morning","5","hungry/thirsty","38.9061710432095","-94.61320161683865"
"bvsd-22662","2025-09-10 11:40:41","30","2","$1 to < $3","5","1","apples","0","1","Sweet","SKIPPED","0","6","2","afternoon","5","hungry/thirsty","38.90142390013465","-94.65762057043669"
"bvsd-22662","2025-09-10 11:39:40","140","2","$1 to < $3","3","15","bananas and cream yogurt","4","1","Sweet","SKIPPED","55","16","2","afternoon","5","hungry/thirsty","38.910676226290754","-94.6525543846276"
"bvsd-22662","2025-09-10 11:38:44","170","2","$1 to < $3","4","16","chobani ","20","1","Sweet","SKIPPED","120","11","2","afternoon","5","hungry/thirsty","38.912059183235755","-94.656664114765"
"bvsd-22662","2025-09-10 11:37:50","300","2","$1 to < $3","2","22"," Uncrushable","9","1","Sweet","SKIPPED","270","14","2","afternoon","5","hungry/thirsty","38.90499010263514","-94.66266844701278"
"bvsd-22662","2025-09-10 11:36:44","160","2","$1 to < $3","3","20","nature valley sweet and salty nut ","3","1","Sweet","SKIPPED","140","7","1","morning","5","hungry/thirsty","38.916519155992866","-94.67414547410719"
"bvsd-36323","2025-09-10 11:31:31","160","2","$1 to < $3","3","26"," nature valley sweet and salty nut granola bar","3","0","Salty","SKIPPED","140","7","2","afternoon","1","availability",,
"bvsd-36323","2025-09-10 11:21:43","140","1","$0 to < $1","4","15"," Banana and cream yogurt ","4","1","Sweet","SKIPPED","55","16","2","afternoon","6","social",,
"bvsd-36323","2025-09-10 11:17:41","190","2","$1 to < $3","2","25","metro deli jalapeño cheddar flavored potato chips","2","0","Salty","SKIPPED","310","3","2","afternoon","5","hungry/thirsty",,
"bvsd-55411","2025-09-10 11:13:07","90","2","$1 to < $3","4","3","low fat cottage cheese","13","0","Salty","SKIPPED","330","4","1","morning","5","hungry/thirsty","38.85205105338655","-94.62728947368198"
"bvsd-55411","2025-09-10 11:11:11","46","1","$0 to < $1","5","1","plum","0","1","Sweet","SKIPPED","0","13","1","morning","5","hungry/thirsty","38.85316647430019","-94.62652649577805"
"bvsd-55411","2025-09-10 11:09:55","72","2","$1 to < $3","5","1","egg","6","0","Salty","SKIPPED","71","1","1","morning","5","hungry/thirsty","38.85031250184691","-94.62749612154381"
"bvsd-60678","2025-09-10 11:09:40","150","2","$1 to < $3","1","16","candy corn","0","1","Sweet","SKIPPED","10","30","4","night","2","craving",,
"bvsd-55411","2025-09-10 11:06:32","57","1","$0 to < $1","5","1","apple ","0","1","Sweet","SKIPPED","1","19","1","morning","5","hungry/thirsty","38.843756301958315","-94.62532896085617"
"bvsd-36323","2025-09-10 10:28:01","130","2","$1 to < $3","3","13","veggie straws","1","0","Salty","SKIPPED","210","1","3","evening","4","energy",,
"bvsd-36323","2025-09-10 10:26:45","140","2","$1 to < $3","2","11","sun chip original ","2","0","Salty","SKIPPED","110","2","2","afternoon","5","hungry/thirsty",,
"bvsd-36323","2025-09-10 10:24:58","110","1","$0 to < $1","1","17","jello vanilla original pudding ","1","1","Sweet","SKIPPED","190","17","3","evening","2","craving",,
"bvsd-36323","2025-09-10 10:20:18","70","2","$1 to < $3","1","12","biscoff cookie ","1","1","Sweet","SKIPPED","55","6","1","morning","4","energy",,
"bvsd-36323","2025-09-10 10:19:13","150","1","$0 to < $1","2","21","slim jim","6","0","Salty","SKIPPED","530","1","4","night","1","availability",,
"bvsd-14126","2025-09-10 10:15:49","130","1","$0 to < $1","2","18","goldfish","3","0","Salty","SKIPPED","180","0","1","morning","1","availability","38.91092461982567","-94.65007219148764"
"bvsd-90348","2025-09-10 10:11:24","300","2","$1 to < $3","2","33","Uncrustables","9","1","Sweet","SKIPPED","270","14","1","morning","5","hungry/thirsty","38.90957488507218","-94.65688460390972"
"bvsd-46532","2025-09-10 08:59:09","160","1","$0 to < $1","2","16","nature valley bar","4","0","Salty","SKIPPED","160","11","2","afternoon","5","hungry/thirsty",,
"bvsd-46532","2025-09-10 08:56:11","200","1","$0 to < $1","3","25","Pure protein Bar","20","1","Sweet","SKIPPED","110","3","2","afternoon","5","hungry/thirsty",,
"bvsd-46532","2025-09-10 08:52:29","0","1","$0 to < $1","3","12","Mixed berry tea","0","1","Sweet","SKIPPED","180","0","2","afternoon","5","hungry/thirsty",,
"bvsd-46532","2025-09-10 08:49:16","130","2","$1 to < $3","4","9","sparkling protein soda","30","1","Sweet","SKIPPED","95","0","3","evening","7","other",,
"bvsd-46532","2025-09-10 08:44:04","150","2","$1 to < $3","3","14","fairlife protien shake","30","1","Sweet","SKIPPED","230","2","1","morning","7","other",,
"bvsd-44934","2025-09-10 08:43:34","210","2","$1 to < $3","2","15","Cheez-Its","5","0","Salty","SKIPPED","320","0","1","morning","5","hungry/thirsty","38.903188075146154","-94.66821429418935"
"bvsd-59352","2025-09-09 23:39:31","160","2","$1 to < $3","4","3","premier protein","30","0","Salty","SKIPPED","230","1","3","evening","4","energy",,
"bvsd-78563","2025-09-09 22:21:27","150","3","$3 to < $7","3","8","Trufru ","2","1","Sweet","SKIPPED","10","14","3","evening","2","craving","38.868217917584154","-94.72648379326142"
"bvsd-78563","2025-09-09 22:20:15","160","3","$3 to < $7","3","15","Smartfood Popcorn","3","0","Salty","SKIPPED","200","2","3","evening","5","hungry/thirsty","38.878798267734545","-94.73344269696435"
"bvsd-78563","2025-09-09 22:18:53","160","2","$1 to < $3","4","9","Cashews ","5","0","Salty","SKIPPED","100","1","2","afternoon","5","hungry/thirsty","38.86924150219429","-94.73070053055783"
"bvsd-78563","2025-09-09 22:17:44","170","2","$1 to < $3","2","11","Mixed Nut Mix ","6","0","Salty","SKIPPED","90","1","2","afternoon","5","hungry/thirsty","38.86125850079059","-94.73225404179826"
"bvsd-78563","2025-09-09 22:16:41","45","2","$1 to < $3","2","30","Rice Krispy Mini","0","1","Sweet","SKIPPED","50","4","4","night","1","availability","38.86494264937136","-94.73884578600993"
"bvsd-78563","2025-09-09 22:14:55","110","3","$3 to < $7","3","14","Pretzel Crisps ","2","0","Salty","SKIPPED","270","2","3","evening","1","availability","38.868364206335784","-94.73343818192566"
"bvsd-59352","2025-09-09 20:59:50","45","3","$3 to < $7","2","3","real fruit Fruit Riot sour grapes","0","1","Sweet","SKIPPED","0","7","3","evening","2","craving",,
"bvsd-59352","2025-09-09 20:55:20","350","2","$1 to < $3","3","7","chimichanga","11","0","Salty","SKIPPED","540","1","3","evening","5","hungry/thirsty",,
"bvsd-59352","2025-09-09 20:53:28","120","2","$1 to < $3","4","1","steak bites","20","0","Salty","SKIPPED","640","0","3","evening","5","hungry/thirsty",,
"bvsd-47826","2025-09-09 18:39:58","100","1","$0 to < $1","3","25","Kirkland Granola Bar","1","1","Sweet","SKIPPED","35","7","3","evening","5","hungry/thirsty",,
"bvsd-47826","2025-09-09 18:38:07","160","1","$0 to < $1","2","20","Cheetos","2","0","Salty","SKIPPED","200","1","3","evening","1","availability",,
"bvsd-33516","2025-09-09 18:20:49","105","1","$0 to < $1","5","1","Banana ","1.3","1","Sweet","SKIPPED","1","14","3","evening","4","energy","38.88097181185325","-94.61233097197194"
"bvsd-55063","2025-09-09 18:20:20","240","2","$1 to < $3","1","16"," Campfire peanut butter cup ice cream ","4","1","Sweet","SKIPPED","35","23","3","evening","2","craving","38.83654317360788","-94.6915537936383"
"bvsd-33516","2025-09-09 18:19:51","60","1","$0 to < $1","5","1","grapes","0","1","Sweet","SKIPPED","2","15","3","evening","2","craving","38.878930538563424","-94.61292219719857"
"bvsd-33516","2025-09-09 18:18:56","80","1","$0 to < $1","4","2","cheese sticks ","7","0","Salty","SKIPPED","200","1","2","afternoon","2","craving","38.88694705706218","-94.61793350210783"
"bvsd-33516","2025-09-09 18:17:57","140","1","$0 to < $1","2","8","Sunchips","2","0","Salty","SKIPPED","115","1","2","afternoon","2","craving","38.88657526919991","-94.61506272222283"
"bvsd-43680","2025-09-09 17:37:46","90","2","$1 to < $3","5","1","Green grapes","0","1","Sweet","SKIPPED","15","20","2","afternoon","5","hungry/thirsty",,
"bvsd-43680","2025-09-09 17:36:29","80","2","$1 to < $3","5","4","String cheese","7","0","Salty","SKIPPED","220","0","2","afternoon","5","hungry/thirsty",,
"bvsd-07108","2025-09-09 16:33:32","250","2","$1 to < $3","1","21","skittles","0","1","Sweet","SKIPPED","0","45","2","afternoon","5","hungry/thirsty","38.83398084876133","-94.60112793984526"
"bvsd-07108","2025-09-09 16:32:29","200","2","$1 to < $3","2","20","bbq chips ","3","0","Salty","SKIPPED","200","3","2","afternoon","5","hungry/thirsty","38.83032962596469","-94.59393181168288"
"bvsd-55063","2025-09-09 16:30:50","180","1","$0 to < $1","2","7","Peanut Butter","7","0","Salty","SKIPPED","120","2","2","afternoon","5","hungry/thirsty","38.84038363377892","-94.688077307353"
"bvsd-55063","2025-09-09 16:29:16","40","1","$0 to < $1","3","2","Rice Cake","0","0","Salty","SKIPPED","15","0","2","afternoon","5","hungry/thirsty","38.83539923231979","-94.68603148220674"
"bvsd-55063","2025-09-09 15:26:38","150","1","$0 to < $1","2","16","Siete Cookies","1","1","Sweet","SKIPPED","115","7","2","afternoon","5","hungry/thirsty","38.825183874454474","-94.69012619557792"
"bvsd-16908","2025-09-09 14:45:10","100","1","$0 to < $1","4","14","Granola bar","1","0","Salty","SKIPPED","35","7","2","afternoon","1","availability",,
"bvsd-14126","2025-09-09 14:39:25","90","1","$0 to < $1","2","19","Welches Fruit Snacks","1","1","Sweet","SKIPPED","25","13","3","evening","7","other","38.85145355675782","-94.67079370235504"
"bvsd-14126","2025-09-09 14:37:43","130","2","$1 to < $3","4","17","Built Protein Bar","17","1","Sweet","SKIPPED","70","4","2","afternoon","4","energy","38.854963442323246","-94.67538332482319"
"bvsd-14126","2025-09-09 14:34:30","200","1","$0 to < $1","1","11","Pringles","3","0","Salty","SKIPPED","200","0","2","afternoon","1","availability","38.865076921223846","-94.67718214053775"
"bvsd-14126","2025-09-09 14:32:43","15","3","$3 to < $7","2","27","Alani energy drink","0","1","Sweet","SKIPPED","200","0","2","afternoon","4","energy","38.854798594372824","-94.67238160095586"
"bvsd-14126","2025-09-09 14:31:35","140","1","$0 to < $1","1","16","Cheese its","3","0","Salty","SKIPPED","210","0","2","afternoon","5","hungry/thirsty","38.85326074037523","-94.6776207390566"
"bvsd-51226","2025-09-09 13:15:18","105","1","$0 to < $1","5","1","a banana","1.3","1","Sweet","SKIPPED","1","14","1","morning","4","energy","38.907614565525925","-94.66005816192906"
"bvsd-51226","2025-09-09 13:13:52","150","2","$1 to < $3","1","7","dr pepper","0","1","Sweet","SKIPPED","55","38","4","night","5","hungry/thirsty","38.90873973810213","-94.65942455694618"
"bvsd-51226","2025-09-09 13:12:38","160","2","$1 to < $3","3","17","slim jim","7","0","Salty","SKIPPED","140","1","3","evening","5","hungry/thirsty","38.906267668513664","-94.6688992646105"
"bvsd-51226","2025-09-09 13:11:25","370","2","$1 to < $3","2","20","poptart","4","1","Sweet","SKIPPED","310","31","1","morning","4","energy","38.90975878745316","-94.65912707743148"
"bvsd-51249","2025-09-09 12:32:37","90","2","$1 to < $3","4","14","kind bar","3","0","Salty","SKIPPED","70","3","1","morning","4","energy",,
"bvsd-51249","2025-09-09 12:31:39","70","3","$3 to < $7","4","6","tuna","17","0","Salty","SKIPPED","300","0","2","afternoon","4","energy",,
"bvsd-51249","2025-09-09 12:26:02","180","3","$3 to < $7","1","5","ice cream","2","1","Sweet","SKIPPED","50","18","4","night","2","craving",,
"bvsd-51249","2025-09-09 12:24:11","180","2","$1 to < $3","2","23","chips","3","0","Salty","SKIPPED","160","2","2","afternoon","2","craving",,
"bvsd-51249","2025-09-09 12:21:27","100","2","$1 to < $3","2","8","gummy bears","2","1","Sweet","SKIPPED","0","14","3","evening","1","availability",,
"bvsd-51226","2025-09-09 12:10:17","150","2","$1 to < $3","2","23","doritos flamas","2","1","Sweet","SKIPPED","180","0","2","afternoon","5","hungry/thirsty","38.912028868348294","-94.65501144151017"
"bvsd-51226","2025-09-09 12:02:40","140","2","$1 to < $3","3","13","gold fish ","3","0","Salty","SKIPPED","240","0","2","afternoon","1","availability","38.90165599638725","-94.65118345844932"
"bvsd-07108","2025-09-09 12:02:18","100","1","$0 to < $1","3","14","cheese itz snapped ","1","0","Salty","SKIPPED","150","0","2","afternoon","5","hungry/thirsty","38.90746265003207","-94.66702653062491"
"bvsd-51226","2025-09-09 11:56:48","80","2","$1 to < $3","3","13","scooby fruit snacks","0","1","Sweet","SKIPPED","35","9","2","afternoon","1","availability","38.89281914177777","-94.6586748712307"
